,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,trust
612,drăgălaș 🥰🥰🥰 [sticker],0,0,2026-01-12T08:17:15.000Z,simona0566,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
613,Ya çok tatlı allım ne şirsin ya san yanda olsanda sevsem allım nası güzel yartmış maşllh 🧿🧿🧿🧿,0,0,2026-01-12T14:54:40.000Z,saadet.bass,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
614,"Господи!!! вот чудеса, чудесье божесвенность любимчик Иисуса!!!😇😇😇",0,0,2026-01-11T05:53:42.000Z,luda.basy,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
615,krasny barancek,0,0,2026-01-11T14:41:47.000Z,zuzana.molnarova,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
616,sosweeet🥰🥰🥰,0,0,2026-01-10T06:31:00.000Z,atin.supriatin95,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
617,น่รัก🥰🥰🥰,0,0,2026-01-12T16:51:26.000Z,user4400763156536,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
618,beautiful friend 💕😍😍😍😍😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0,2026-01-10T01:23:19.000Z,danielbutler478,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
619,Красатуля,0,0,2026-01-12T19:42:06.000Z,user85965803909840,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
620,"sarap Mimi 😂😂😂 smile dayon,,,😂😂",0,0,2026-01-10T11:20:37.000Z,janss290,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
621,hello cutie,0,0,2026-01-10T03:02:51.000Z,angelitaacosta39,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
622,😁😁смешной очень🤭🤭🤭🤭🤭,0,0,2026-01-10T05:31:02.000Z,rayaaaa0000,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
623,от куда ты такой взялся?,0,0,2026-01-12T16:58:23.000Z,user8048530234661,https://www.tiktok.com/@ku_13js/video/7589659555299151135,-1
624,cómo pueden matar esas cositas tan tiernas les falta ser más humanitarios🥰🥰🥰,0,0,2026-01-11T16:29:45.000Z,lorena.araujo88,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
625,She your baby momma wow,0,0,2026-01-07T19:54:54.000Z,suzie.dumel,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
626,sweetbaby❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,2026-01-05T15:33:52.000Z,suraj.majhi811,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
627,so cute,1,0,2026-01-05T01:57:46.000Z,fingerfriendz,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
628,que adorable 🥰🥰🥰🥰,0,0,2026-01-02T14:18:05.000Z,cari2493,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
629,so cute,0,0,2026-01-09T06:28:35.000Z,carla015551,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
630,น่ารักจัง🥰🥰🥰🥰,0,0,2026-01-11T01:55:27.000Z,user3960960269707,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
631,可愛いい!🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,0,0,2026-01-06T23:45:51.000Z,ayako1263,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
632,Sooooooooooo süssssssssss,0,0,2026-01-06T17:58:51.000Z,helga.korosec,https://www.tiktok.com/@ku_13js/video/7589659555299151135,0
633,นารัก🥰🥰🥰🥰,0,0,2026-01-10T15:40:55.000Z,user2822209614551,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
634,lucu iii,0,0,2026-01-09T13:28:25.000Z,seniwatiginting1,https://www.tiktok.com/@ku_13js/video/7589659555299151135,1
635,"Ya know that is super respectable of you to say we gave it a good shot, but it’s not working out. I hope you find them a place soon.",69,4,2025-12-06T20:12:01.000Z,jo_holiday,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
636,would you sell them individually?,0,1,2026-01-01T18:54:50.000Z,eureka.acres.mrs,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
637,"We are in Florida and a highland is my wife’s dream animals! Can provide all the love and support, we have private land",0,1,2025-12-10T16:52:37.000Z,sassycassey89,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
638,I have some and would love to know more here in Oklahoma,1,0,2025-12-08T21:36:02.000Z,brandalynwrightwhereiam,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
639,We live on Chester in East Texas. we have have Herfer cows and have 40 acres with an acre pond. Do these require different care than regular cows?,2,0,2025-12-09T03:15:56.000Z,trixie197,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
640,"man, if I had my fences fixed already I would! we just took back my great grandad's 93 acres and fences have been the last thing we're fixing lol",1,0,2025-12-08T16:18:14.000Z,wawa_11.24,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
641,"I'm in East Texas, more details please...",0,1,2025-12-08T14:57:40.000Z,kymm_rae,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
642,I’m in Texas are you selling them ?,0,1,2025-12-08T17:23:14.000Z,khawk2021_2,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
643,"Are they still available, we live in East Texas",1,0,2025-12-08T23:48:43.000Z,nicolesmith1972,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
644,How much we are in Valliant ok,1,0,2025-12-08T05:17:00.000Z,darbydavis15,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
645,I'm in east texas too but we don't have a barn or fence yet. 😭 Good luck finding a new home for them.,3,0,2025-12-07T13:45:32.000Z,good.stuff.maynard,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
646,Interested in heifer! We’re in southeast Texas,3,0,2025-12-07T14:51:27.000Z,ambersmith8579,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
647,Where in east Texas? I’d like some info. I’m on 11 acres in Gilmer.,1,0,2025-12-08T12:07:20.000Z,tag_team_homestead_tx,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
648,if I had the space I would love to have them....unfortunatly I don't have enough space,2,0,2025-12-06T18:01:25.000Z,crazybunnymomma,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
649,I thought highlands had a lot of hair,1,0,2025-12-07T02:37:05.000Z,tanyagunn1018,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
650,@Jace Griffith,0,0,2026-01-15T04:10:44.000Z,welovenatalia113,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
651,@autumn🌌,0,0,2026-01-13T01:12:48.000Z,isaac_a077,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
652,@Annita 🍒⚡️🎱,0,0,2026-01-11T18:09:11.000Z,lovemybestiessss0,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
653,@ltsmarioo✝️,0,0,2026-01-10T11:19:02.000Z,sphvry5__,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
654,@queef,0,0,2026-01-09T19:58:00.000Z,boggboonearbo.y,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,-1
655,@𝐥𝐢𝐧𝐝𝐚 ❦,1,1,2025-12-27T05:36:41.000Z,eva..escatiola,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
656,@Bmx&dirtbikes4_life,0,0,2026-01-06T14:33:31.000Z,justnolikegetout,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
657,@clarissa🤍 dw ill tagg u every day considering it ur faut the pop up 😂😂,1,1,2025-12-29T17:37:48.000Z,sparcov,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
658,"I got pastures that are waiting for Highland Cows ♥
I am in SE Texas, how much are you asking for all 3?",5,0,2025-12-08T21:16:29.000Z,kbdbee,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
659,Interested,1,0,2025-12-15T08:31:21.000Z,thickcountry2,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
660,Where are you,0,0,2025-12-08T01:29:43.000Z,jnetwk,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
661,"omg, I'm also I east texas and I'd love it if I was set up for cows. 💜",4,0,2025-12-07T20:00:13.000Z,rahneeshewolf,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
662,Prices?,1,0,2025-12-09T03:17:43.000Z,countryboytour,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
663,🥰🥰🥰,0,0,2026-01-03T22:11:42.000Z,lisawelsh152,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
664,Messaged!,4,0,2025-12-07T05:31:44.000Z,mrs.karad,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
665,@Amanda Brogdon this is your sign!!,0,0,2025-12-27T02:29:09.000Z,lavenderlattesbooks,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
666,sent you a DM,0,0,2025-12-27T01:35:11.000Z,kh37203,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
667,Tiny Texans Miniature Cattle on Facebook is a good place to post. Do you know their hight and their dam and sire hight? I hope they go to a good home!,3,0,2025-12-07T16:41:45.000Z,terie2000,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
668,I’m 903,0,0,2025-12-18T10:57:30.000Z,ebell327,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,0
669,@Calvary Farms is a sanctuary place for these babies,2,1,2025-12-07T14:05:39.000Z,pinup.lover,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
670,@Karlee Rogers @Krissy hunt,0,0,2025-12-27T06:16:35.000Z,lilyhunt896,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
671,@Harls,0,0,2025-12-31T01:04:35.000Z,audrey12981,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
672,@💋Jordynn💋,0,0,2026-01-01T22:56:38.000Z,addisonbackup856,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
673,@Robyn Lynn,0,0,2026-01-04T21:41:58.000Z,emma_rose0801,https://www.tiktok.com/@hay.hudson/video/7588369190088641805,1
674,"daveda, message sent.",0,0,2025-12-10T17:34:17.000Z,genxnurseleslie,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,-1
675,We live in Waller Texas and have a little over 10 acres that they will enjoy. Interested and let us know what we can do to assist,0,0,2025-12-11T16:31:44.000Z,22zoraids1,https://www.tiktok.com/@earthygirldav/video/7580776428363451662,1
676,Just got mine. I love her 😭,8,0,2025-08-26T16:48:27.000Z,kaitgxo,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
677,What is the difference with this and the platinum?,0,0,2025-11-09T14:22:00.000Z,blessedandgratefulalways,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
678,Just wish the dashboard aesthetic was better..,0,0,2026-01-13T03:27:01.000Z,spike_time92,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
679,is it better than then the 2025 prado overall?,1,0,2025-10-07T07:05:52.000Z,df__2722,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
680,Price,0,0,2025-08-25T20:33:53.000Z,cananahmedsoy,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
681,can we increase the ground clearance ? up to 10 cm ?,0,0,2025-08-24T12:46:01.000Z,42123y8i906421,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
682,price cif to dammam port saudi arabia,1,0,2025-08-24T12:57:16.000Z,alsiraj.almunir8,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
683,price please,0,0,2025-08-31T12:05:17.000Z,user2301693476584,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
684,"I love this, how much is this",0,0,2025-09-10T06:05:45.000Z,francis.duah33,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
685,Turbo engine?,0,0,2025-08-26T15:57:32.000Z,tengistenger,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
686,"interesting
price?",1,0,2025-10-08T11:17:18.000Z,ashbelite,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
687,السعر,0,0,2025-08-23T22:42:32.000Z,user3044639329516,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
688,Where,0,0,2025-08-25T17:11:30.000Z,nazir15486,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
689,price,0,0,2025-09-12T16:27:25.000Z,milacosmatic,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
690,Price please,0,0,2025-08-23T23:07:09.000Z,jbtheking92,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,0
691,Price,2,0,2025-08-22T22:16:17.000Z,user11983653956445,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
692,I live in apex,0,0,2025-11-18T23:27:20.000Z,briguy0702,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
693,🥰🥰🥰,0,0,2025-12-28T04:37:04.000Z,nursedeclassified,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
694,🤣🤣🤣,0,0,2025-12-10T01:08:21.000Z,cdalton400,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
695,😁,0,0,2025-12-03T09:36:44.000Z,davidtepper0958,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
696,😂😂😂,0,0,2025-11-15T05:12:18.000Z,yajairaaquino818,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
697,😳😳😳,0,0,2025-10-24T03:51:22.000Z,undress_gonz,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
698,😁😁😁,0,0,2025-10-10T03:47:00.000Z,thao32k,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
699,🥰🥰🥰,0,0,2025-09-30T02:31:29.000Z,jawadnoori128,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
700,🔥🔥🔥🔥,0,0,2025-08-23T15:23:31.000Z,himynameisdezzz,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
701,👍🏻🌹🇸🇦,0,0,2025-08-22T16:33:06.000Z,sa909091,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
702,🔥🔥🔥,0,0,2025-08-22T14:12:32.000Z,dckalib8,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
703,🦈,0,0,2025-08-22T13:36:21.000Z,floken53,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,1
704,have one. It’s junk!!,0,0,2025-11-23T02:18:48.000Z,master.d01,https://www.tiktok.com/@fredandersontoyota/video/7541389930866478366,-1
705,Silver!,0,0,2026-01-15T04:32:36.000Z,mickey.livingthehighlife,https://www.tiktok.com/@happymeadowsfarm/video/7595437278785211661,1
706,"LOVE🥰🥰🥰🖤
　　　　➵⠀➵
　　⠀➶　　　⠀➴
　⠀➶　　　　　⠀➴🥰🥰
˙♡.➶　　　　　　⠀.♥˙",0,0,2026-01-15T04:55:06.000Z,arche.cream,https://www.tiktok.com/@happymeadowsfarm/video/7595437278785211661,1
707,Búscame un 2020Honda HR O CRV,2,2,2026-01-13T08:14:33.000Z,userqueenweebecerra,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
708,Precio de está Highlander,9,0,2026-01-08T21:41:19.000Z,gracielalopez659,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
709,En cuanto sale la Highlander,4,1,2026-01-11T17:09:23.000Z,ocielfarias,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
710,Cuanto sale una de esas,8,2,2026-01-08T15:30:44.000Z,ruiz0342,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
711,es 4 silindros o 6 silindros,8,1,2026-01-08T19:08:55.000Z,ana.martinez7254,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
712,Si tendría una camioneta tundra híbrida más o menos en cuanto 2023 o 2024,5,1,2026-01-10T03:48:06.000Z,ernesta585,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
713,Hola yo quiero un jeep,5,0,2026-01-10T16:05:26.000Z,maricelaayala880,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
714,En Cuanto sale me interesa,5,1,2026-01-10T16:31:05.000Z,jemo.1327,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
715,esa blanca hig land cuanto?,3,0,2026-01-12T16:42:05.000Z,juanvazquez7367,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
716,tacoma,9,0,2026-01-08T17:16:22.000Z,albertofuentes595,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
717,precio de esa,9,0,2026-01-08T18:35:48.000Z,rosariomurillo,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
718,Cuánto vale esa handling 2023 con cuánto lo pester uno,6,1,2026-01-09T23:50:56.000Z,sergiomendoza898,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
719,En cuanto la 2020 de 7pasajeris,9,0,2026-01-08T17:18:42.000Z,sandrarodriguez2476,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
720,Precio de este carro,5,0,2026-01-10T16:18:36.000Z,irmanovoa905,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
721,Yo quiero un. toyota korola,6,1,2026-01-10T02:01:23.000Z,jovita060919,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
722,Necesito una Tacoma full equipo puede ser 23 en adelante,6,1,2026-01-10T13:28:42.000Z,silvercacho7274,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
723,ESTOY INTERESADO EN LA TOYOTA HIGHLANDER .,7,1,2026-01-09T18:48:30.000Z,guiseppecitrino,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
724,cuánto el jeep 2020,8,1,2026-01-08T20:50:34.000Z,josevasquez54003,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
725,cuanto por la toyora hailandre,9,0,2026-01-08T22:22:37.000Z,juan117972,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
726,Hola tienes lexus 2024 o 2025 350Rx ?,6,1,2026-01-09T18:57:15.000Z,esherbelliard,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
727,Corolla 2025 o 2026 híbrido,1,0,2026-01-13T06:38:57.000Z,bolivar079,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,0
728,información,3,0,2026-01-10T20:56:46.000Z,guillermorosalesf4,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
729,Ando en busca de una taho,3,0,2026-01-11T03:06:00.000Z,lauracamey,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
730,Una siverado,3,0,2026-01-10T20:11:16.000Z,mariacamacho928,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
731,precio porfavor,0,0,2026-01-14T21:48:00.000Z,zumbaconamanda,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,-1
732,😳😳😳,5,0,2026-01-10T15:25:14.000Z,dominguezchris5,https://www.tiktok.com/@yourautobrokerla/video/7592946635924114743,1
